id,code,name
stps_sector_1755,484119,Otro autotransporte local de carga general
stps_sector_1756,484121,Autotransporte foráneo de productos agropecuarios sin refrigeración
stps_sector_1757,484129,Otro autotransporte foráneo de carga general
stps_sector_1758,484210,Servicio de mudanzas
stps_sector_1759,484221,"Autotransporte local de materiales para la construcción cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
stps_sector_1760,484222,"Autotransporte local de materiales y residuos peligrosos cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
stps_sector_1761,484223,"Autotransporte local con refrigeración cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
stps_sector_1762,484224,"Autotransporte local de madera y sus derivados cuyo radio de acción se limita al área metropolitana, municipio o localidad en que operan"
stps_sector_1763,484229,Otro autotransporte local de carga especializado
stps_sector_1764,484231,Autotransporte foráneo de materiales para la construcción
stps_sector_1765,484232,Autotransporte foráneo de materiales y residuos peligrosos
stps_sector_1766,484233,Autotransporte foráneo con refrigeración
stps_sector_1767,484234,Autotransporte foráneo de madera y sus derivados
stps_sector_1768,484239,Otro autotransporte foráneo de carga especializado
stps_sector_1769,485111,Transporte de pasajeros urbano y suburbano en autobuses
stps_sector_1770,485112,Transporte de pasajeros urbano y suburbano en automóviles colectivos de ruta fija
stps_sector_1771,485113,Transporte de pasajeros urbano y suburbano en trolebuses y trenes ligeros
stps_sector_1772,485114,Transporte de pasajeros urbano y suburbano en metro
stps_sector_1773,485210,Transporte de pasajeros interurbano y rural
stps_sector_1774,485311,Transporte de pasajeros en taxis de sitio
stps_sector_1775,485312,Transporte de pasajeros en taxis de ruleteo
stps_sector_1776,485320,Servicio de limusinas
stps_sector_1777,485410,Transporte escolar y de personal
stps_sector_1778,485510,Alquiler de autobuses con chofer
stps_sector_1779,485991,Alquiler de automóviles con chofer
stps_sector_1780,485999,Otro transporte terrestre de pasajeros
stps_sector_1781,486110,Transporte de petróleo crudo por ductos
stps_sector_1782,486210,Transporte de gas natural por ductos
stps_sector_1783,486910,Transporte por ductos de productos refinados del petróleo
stps_sector_1784,486990,"Transporte por ductos de otros productos, excepto de productos refinados del petróleo"
stps_sector_1785,487110,Transporte turístico por tierra
stps_sector_1786,487210,Transporte turístico por agua
stps_sector_1787,487990,Otro transporte turístico
stps_sector_1788,488111,Servicios a la navegación aérea
stps_sector_1789,488112,Administración de aeropuertos y helipuertos
stps_sector_1790,488190,Otros servicios relacionados con el transporte aéreo
stps_sector_1791,488210,Servicios relacionados con el transporte por ferrocarril
stps_sector_1792,488310,Administración de puertos y muelles
stps_sector_1793,488320,Servicios de carga y descarga para el transporte por agua
stps_sector_1794,488330,Servicios para la navegación por agua
stps_sector_1795,488390,Otros servicios relacionados con el transporte por agua
stps_sector_1796,488410,Remolque de vehículos de motor
stps_sector_1797,488491,Servicios de administración de centrales camioneras
stps_sector_1798,488492,"Servicios de administración de carreteras, puentes y servicios auxiliares"
stps_sector_1799,488493,Servicios de báscula para el transporte
stps_sector_1800,488511,Servicios de agencias aduanales
stps_sector_1801,488519,Otros servicios de intermediación para el transporte de carga
stps_sector_1802,488990,Otros servicios relacionados con el transporte
stps_sector_1803,491110,Servicios postales
stps_sector_1804,492110,Servicios de mensajería y paquetería foránea
stps_sector_1805,492210,Servicios de mensajería y paquetería local
stps_sector_1806,493111,Almacenes generales de depósito
stps_sector_1807,493119,Otros servicios de almacenamiento general sin instalaciones especializadas
stps_sector_1808,493120,Almacenamiento con refrigeración
stps_sector_1809,493130,Almacenamiento de productos agropecuarios que no requieren refrigeración
stps_sector_1810,493190,Otros servicios de almacenamiento con instalaciones especializadas
stps_sector_1811,511111,"Edición de periódicos no integrada con la impresión, excepto a través de Internet"
stps_sector_1812,511112,Edición de periódicos integrada con la impresión
stps_sector_1813,511121,"Edición de revistas y otras publicaciones periódicas no integrada con la impresión, excepto a través de Internet"
stps_sector_1814,511122,Edición de revistas y otras publicaciones periódicas integrada con la impresión
stps_sector_1815,511131,"Edición de libros no integrada con la impresión, excepto a través de Internet"
stps_sector_1816,511132,Edición de libros integrada con la impresión
stps_sector_1817,511141,"Edición de directorios y de listas de correo no integrada con la impresión, excepto a través de Internet"
stps_sector_1818,511142,Edición de directorios y de listas de correo integrada con la impresión
stps_sector_1819,511191,"Edición de otros materiales no integrada con la impresión, excepto a través de Internet"
stps_sector_1820,511192,Edición de otros materiales integrada con la impresión
stps_sector_1821,511210,"Edición de software, excepto a través de Internet"
stps_sector_1822,512111,Producción de películas cinematográficas y videos
stps_sector_1823,512112,Producción de programas para la televisión
stps_sector_1824,512113,"Producción de videoclips, comerciales y otros materiales audiovisuales"
stps_sector_1825,512120,"Distribución de películas cinematográficas, videos y otros materiales audiovisuales"
stps_sector_1826,512130,"Exhibición de películas cinematográficas, videos y otros materiales audiovisuales"
stps_sector_1827,512190,Servicios de postproducción y otros servicios para la industria fílmica y del video
stps_sector_1828,512210,Productoras discográficas
stps_sector_1829,512220,Producción y distribución de discos y cintas magnetofónicas
stps_sector_1830,512230,Editoras de música
stps_sector_1831,512240,Grabación de discos y cintas magnetofónicas
stps_sector_1832,512290,Otros servicios de grabación del sonido
stps_sector_1833,515110,"Transmisión de programas de radio, excepto a través de Internet"
stps_sector_1834,515120,"Transmisión de programas de televisión, excepto a través de Internet"
stps_sector_1835,515210,"Producción de programación de canales para sistemas de televisión por cable o satelitales, excepto a través de Internet"
stps_sector_1836,516110,Creación y difusión de contenido exclusivamente a través de Internet
stps_sector_1837,517111,Telefonía tradicional
stps_sector_1838,517119,Telegrafía y otras telecomunicaciones alámbricas del sector privado
stps_sector_1839,517119,Telegrafía y otras telecomunicaciones alámbricas.
stps_sector_1840,517211,Telefonía celular
stps_sector_1841,517219,"Otras telecomunicaciones inalámbricas, excepto los servicios de satélites"
stps_sector_1842,517310,Reventa de servicios de telecomunicaciones
stps_sector_1843,517410,Servicios de satélites
stps_sector_1844,517510,"Distribución por suscripción de programas de televisión, excepto a través de Internet"
stps_sector_1845,517910,Otros servicios de telecomunicaciones
stps_sector_1846,518110,Proveedores de acceso a Internet y servicios de búsqueda en la red
stps_sector_1847,518210,"Procesamiento electrónico de información, hospedaje de páginas web y otros servicios relacionados"
stps_sector_1848,519110,Agencias noticiosas
stps_sector_1849,519121,Bibliotecas y archivos del sector privado
stps_sector_1850,519122,Bibliotecas y archivos del sector público
stps_sector_1851,519190,Otros servicios de suministro de información
stps_sector_1852,521110,Banco de México
stps_sector_1853,522110,Banca múltiple o comercial
stps_sector_1854,522210,Banca de desarrollo
stps_sector_1855,522220,Fondos y fideicomisos financieros para el desarrollo
stps_sector_1856,522220,Inversión en sociedades mexicanas residentes en México no listadas en la bolsa al momento de la inversión
stps_sector_1857,522310,Uniones de crédito
stps_sector_1858,522320,Cajas de ahorro popular
stps_sector_1859,522320,Sociedades financieras populares
stps_sector_1860,522390,Sociedades de ahorro y préstamo
stps_sector_1861,522410,Arrendadoras financieras
stps_sector_1862,522420,Empresas de factoraje financiero
stps_sector_1863,522430,Sociedades financieras de objeto limitado
stps_sector_1864,522430,Sociedades financieras de objeto múltiple
stps_sector_1865,522440,Compañías de autofinanciamiento
stps_sector_1866,522450,Montepíos
stps_sector_1867,522450,Casas de préstamo y empeño
stps_sector_1868,522490,Sociedades controladoras de grupos financieros
stps_sector_1869,522490,Oficinas de representación y agencias de bancos extranjeros
stps_sector_1870,522490,Financiera rural
stps_sector_1871,522490,Otras instituciones de intermediación crediticia y financiera no bursátil
stps_sector_1872,522490,Sociedades mutualistas
stps_sector_1873,522510,Servicios relacionados con la intermediación crediticia
stps_sector_1874,522510,"Transmisores, dispersores de dinero. Dispersores"
stps_sector_1875,522510,"Transmisores, dispersores de dinero. Pagadores"
stps_sector_1876,523110,Casas de bolsa
stps_sector_1877,523121,Casas de cambio
stps_sector_1878,523122,Centros cambiarios
stps_sector_1879,523210,Bolsa de valores
stps_sector_1880,523910,Sociedades de inversión de capitales
stps_sector_1881,523910,Sociedades de inversión de objeto limitado
stps_sector_1882,523910,Sociedades de inversión en instrumentos de deuda
stps_sector_1883,523910,Sociedades de inversión especializadas de fondos para el retiro
stps_sector_1884,523910,Sociedades de inversión de renta variable
stps_sector_1885,523920,Asesoría en inversiones
stps_sector_1886,523990,Instituciones para el depósito de valores
stps_sector_1887,523990,Operadora de Sociedades de inversión
stps_sector_1888,523990,Sociedades de inversión valuadoras
stps_sector_1889,523990,Sociedades distribuidoras de acciones de sociedades de inversión
stps_sector_1890,523990,Calificadora de valores
stps_sector_1891,523990,Sociedades operadoras de sociedades de inversión
stps_sector_1892,523990,Otras instituciones financieras cuya actividad sea la intermediación bursátil
stps_sector_1893,523990,Administradoras de fondos para el Retiro.
stps_sector_1894,524110,Compañías especializadas en seguros de vida
stps_sector_1895,524120,Compañías de seguros no especializadas en seguros de vida
stps_sector_1896,524130,Compañías especializadas en seguros contra riesgos agropecuarios
stps_sector_1897,524140,Compañías afianzadoras
stps_sector_1898,524210,"Agentes, ajustadores y gestores de seguros de vida"
stps_sector_1899,524210,"Agentes, ajustadores y gestores de seguros contra riesgos agropecuarios"
stps_sector_1900,524210,"Agentes, ajustadores y gestores de otros seguros "
stps_sector_1901,524210,Ingresos derivados del otorgamiento de fianzas o avales
stps_sector_1902,524220,Administración de cajas de pensión y de seguros independientes
stps_sector_1903,531111,Alquiler de Viviendas amuebladas
stps_sector_1904,531112,Alquiler de Viviendas no amuebladas
stps_sector_1905,531112,Construcción y/o adquisición de viviendas para ser rentadas
stps_sector_1906,531113,Alquiler de Salones para fiestas y convenciones
stps_sector_1907,531113,Construcción y/o adquisición de salones para fiestas y convenciones para ser rentados
stps_sector_1908,531114,Alquiler de Oficinas y locales comerciales
stps_sector_1909,531114,Construcción y/o adquisición de oficinas y locales comerciales para ser rentados
stps_sector_1910,531115,"Alquiler de Teatros, estadios, auditorios y similares"
stps_sector_1911,531115,"Construcción y/o adquisición de teatros, estadios, auditorios y similares para ser rentados"
stps_sector_1912,531119,Alquiler de Fincas destinadas fines agrícolas o ganaderos
stps_sector_1913,531119,Alquiler de Otros inmuebles
stps_sector_1914,531119,"Alquiler de inmuebles para escuelas, colegios de profesionales e instituciones de asistencia y beneficencia o empresas asociaciones u organismos no comerciales"
stps_sector_1915,531119,Construcción  y/o adquisición de Fincas destinadas fines agrícolas o ganaderos para ser rentados
stps_sector_1916,531119,"Construcción y/o adquisición de otros inmuebles para ser rentados, como terrenos, bodegas, galerones, plantas industriales, naves industriales"
stps_sector_1917,531210,Inmobiliarias y corredores de bienes raíces
stps_sector_1918,531311,Servicios de administración de inmuebles
stps_sector_1919,531319,Otros servicios relacionados con los servicios inmobiliarios
stps_sector_1920,531319,Administración de bien inmueble destinado a hospedaje
stps_sector_1921,532110,Alquiler de automóviles sin chofer
stps_sector_1922,532121,Alquiler de camiones de carga sin chofer
stps_sector_1923,532122,"Alquiler de autobuses, minibuses y remolques sin chofer"
stps_sector_1924,532210,Alquiler de aparatos eléctricos y electrónicos para el hogar
stps_sector_1925,532220,Alquiler de ropa
stps_sector_1926,532230,Alquiler de videocasetes y discos
stps_sector_1927,532291,"Alquiler de mesas, sillas, vajillas y similares"
stps_sector_1928,532292,Alquiler de instrumentos musicales
stps_sector_1929,532299,Alquiler de otros artículos para el hogar
stps_sector_1930,532310,Centros generales de alquiler
stps_sector_1931,532411,"Alquiler de maquinaria para construcción, minería y actividades forestales"
stps_sector_1932,532412,"Alquiler de equipo de transporte, excepto terrestre"
stps_sector_1933,532420,Alquiler de equipo de cómputo y de otras máquinas y mobiliario de oficina
stps_sector_1934,532491,"Alquiler de maquinaria y equipo agropecuario, pesquero y para la industria de la transformación"
stps_sector_1935,532492,"Alquiler de equipo para levantar, mover y acomodar materiales"
stps_sector_1936,532493,Alquiler de equipo para el comercio y los servicios
stps_sector_1937,533110,Regalías por uso o goce temporal de patentes y franquicias
stps_sector_1938,541110,Bufetes jurídicos
stps_sector_1939,541120,Notarías públicas
stps_sector_1940,541190,Servicios de apoyo para efectuar trámites legales
stps_sector_1941,541211,Servicios de contabilidad y auditoría
stps_sector_1942,541219,Otros servicios relacionados con la contabilidad
stps_sector_1943,541310,Servicios de arquitectura
stps_sector_1944,541320,Servicios de arquitectura de paisaje y urbanismo
stps_sector_1945,541330,Servicios de ingeniería
stps_sector_1946,541340,Servicios de dibujo
stps_sector_1947,541350,Servicios de inspección de edificios
stps_sector_1948,541360,Servicios de levantamiento geofísico
stps_sector_1949,541370,Servicios de elaboración de mapas
stps_sector_1950,541380,Laboratorios de pruebas
stps_sector_1951,541410,Diseño y decoración de interiores
stps_sector_1952,541420,Diseño industrial
stps_sector_1953,541430,Diseño gráfico
stps_sector_1954,541490,Diseño de modas y otros diseños especializados
stps_sector_1955,541510,Servicios de consultoría en computación
stps_sector_1956,541610,Servicios de consultoría en administración
stps_sector_1957,541620,Servicios de consultoría en medio ambiente
stps_sector_1958,541690,Otros servicios de consultoría científica y técnica
stps_sector_1959,541711,"Servicios de investigación y desarrollo en ciencias físicas, de la vida e ingeniería prestados por el sector privado"
stps_sector_1960,541712,"Servicios de investigación y desarrollo en ciencias físicas, de la vida e ingeniería prestados por el sector público"
stps_sector_1961,541721,Actividades de Investigación científica o tecnológica inscritas en el R. N. I. C. y T. prestados únicamente a los socios o asociados. 
stps_sector_1962,541721,Actividades de Investigación científica o tecnológica inscritas en el R. N. I. C. y T. prestados a terceras personas
stps_sector_1963,541721,Servicios de investigación y desarrollo en ciencias sociales y humanidades prestados por el sector privado
stps_sector_1964,541722,Servicios de investigación y desarrollo en ciencias sociales y humanidades prestados por el sector público
stps_sector_1965,541810,Agencias de publicidad
stps_sector_1966,541820,Agencias de relaciones públicas
stps_sector_1967,541830,Agencias de compra de medios a petición del cliente
stps_sector_1968,541840,Agencias de representación de medios
stps_sector_1969,541850,Agencias de anuncios publicitarios
stps_sector_1970,541860,Agencias de publicidad que operan por correo directo
stps_sector_1971,541870,Distribución de material publicitario
stps_sector_1972,541890,Otros servicios de publicidad
stps_sector_1973,541910,Servicios de investigación de mercados y encuestas de opinión pública
stps_sector_1974,541920,Servicios de estudio fotográfico
stps_sector_1975,541930,Servicios de traducción e interpretación
stps_sector_1976,541941,Servicios veterinarios para mascotas prestados por el sector privado que requieran de título de médico conforme a las leyes
stps_sector_1977,541942,Servicios veterinarios para mascotas prestados por el sector público
stps_sector_1978,541943,Servicios veterinarios para la ganadería prestados por el sector privado que requieran de título de médico conforme a las leyes
stps_sector_1979,541944,Servicios veterinarios para la ganadería prestados por el sector público
stps_sector_1980,541990,"Otros servicios profesionales, científicos y técnicos"
stps_sector_1981,551111,Dirección de corporativos y empresas financieras
stps_sector_1982,551112,Dirección de corporativos y empresas no financieras
stps_sector_1983,561110,Servicios de administración de negocios
stps_sector_1984,561110,Operaciones financieras derivadas en el Mercado Mexicano de Derivados
stps_sector_1985,561110,Intereses por inversiones o depósitos en sistema financiero
stps_sector_1986,561110,Inversiones realizadas en sociedades residentes en el extranjero sin establecimiento en el país
stps_sector_1987,561110,"Ganancia cambiaria y los intereses obtenidos por otros créditos, operaciones o préstamos otorgados"
stps_sector_1988,561110,"Ganancia cambiaria y los intereses obtenidos por otros créditos, operaciones o préstamos otorgados a residentes en el extranjero"
stps_sector_1989,561110,Dividendos o utilidades distribuidos por sociedades residentes en el extranjero
stps_sector_1990,561110,Remanente distribuible proveniente de personas morales con fines no lucrativos del Impuesto Sobre la Renta
stps_sector_1991,561110,Intereses del extranjero
stps_sector_1992,561110,Intereses por préstamos en el país
stps_sector_1993,561110,Inversiones realizadas en sociedades residentes en el extranjero sin establecimiento en el país. Sujetos a regímenes fiscales preferentes
stps_sector_1994,561110,Dividendos o utilidades distribuidos por sociedades residentes en el extranjero sujetos a regímenes fiscales preferentes
stps_sector_1995,561110,Operaciones financieras derivadas en el Mercado Mexicano de Derivados sujetos a regímenes fiscales preferentes
stps_sector_1996,561210,Servicios combinados de apoyo en instalaciones
stps_sector_1997,561310,Agencias de colocación
stps_sector_1998,561320,Agencias de empleo temporal
stps_sector_1999,561330,Suministro de personal permanente
stps_sector_2000,561410,Servicios de preparación de documentos
stps_sector_2001,561421,Servicios de casetas telefónicas.
stps_sector_2002,561422,Servicios de recepción de llamadas telefónicas y promoción por teléfono
stps_sector_2003,561430,"Servicios de fotocopiado, fax y afines"
stps_sector_2004,561440,Agencias de cobranza
stps_sector_2005,561450,Despachos de investigación de solvencia financiera
stps_sector_2006,561490,Otros servicios de apoyo secretarial y similares
stps_sector_2007,561510,Agencias de viajes
stps_sector_2008,561520,Organización de excursiones y paquetes turísticos para agencias de viajes
stps_sector_2009,561590,Otros servicios de reservaciones
stps_sector_2010,561610,"Servicios de investigación y de protección y custodia, excepto mediante monitoreo"
stps_sector_2011,561610,Servicios de investigación y de protección
stps_sector_2012,561620,Servicios de protección y custodia mediante el monitoreo de sistemas de seguridad
stps_sector_2013,561710,Servicios de control y exterminación de plagas
stps_sector_2014,561720,Servicios de limpieza de inmuebles
stps_sector_2015,561730,Servicios de instalación y mantenimiento de áreas verdes
stps_sector_2016,561740,"Servicios de limpieza de tapicería, alfombras y muebles"
stps_sector_2017,561790,Otros servicios de limpieza
stps_sector_2018,561910,Servicios de empacado y etiquetado
stps_sector_2019,561920,Organizadores de convenciones y ferias comerciales e industriales
stps_sector_2020,561990,Otros servicios de apoyo a los negocios
stps_sector_2021,561990,"Servicios especializados de apoyo a las empresas micro, pequeñas y medianas (Empresas Integradoras) "
stps_sector_2022,561990,Actividades complementarias prestadas como integrante a los coordinados
stps_sector_2023,562111,Manejo de desechos peligrosos y servicios de remediación a zonas dañadas por desechos peligrosos
stps_sector_2024,562112,Manejo de desechos no peligrosos y servicios de remediación a zonas dañadas por desechos no peligrosos
stps_sector_2025,611111,Escuelas de educación preescolar pertenecientes al sector privado
stps_sector_2026,611112,Escuelas de educación preescolar pertenecientes al sector público
stps_sector_2027,611121,"Escuelas de educación primaria pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2028,611122,Escuelas de educación primaria pertenecientes al sector público
stps_sector_2029,611131,"Escuelas de educación secundaria general pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2030,611132,Escuelas de educación secundaria general pertenecientes al sector público
stps_sector_2031,611141,"Escuelas de educación secundaria técnica pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2032,611142,Escuelas de educación secundaria técnica pertenecientes al sector público
stps_sector_2033,611151,"Escuelas de educación media técnica terminal pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2034,611152,Escuelas de educación media técnica terminal pertenecientes al sector público
stps_sector_2035,611161,"Escuelas de educación media superior pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2036,611162,Escuelas de educación media superior pertenecientes al sector público
stps_sector_2037,611171,"Escuelas del sector privado que combinan diversos niveles de educación, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2038,611172,Escuelas del sector público que combinan diversos niveles de educación
stps_sector_2039,611181,"Escuelas de educación especial pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2040,611182,Escuelas de educación especial pertenecientes al sector público
stps_sector_2041,611211,"Escuelas de educación postbachillerato no universitaria pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2042,611212,Escuelas de educación postbachillerato no universitaria pertenecientes al sector público
stps_sector_2043,611311,"Escuelas de educación superior pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2044,611312,Escuelas de educación superior pertenecientes al sector público
stps_sector_2045,611411,"Escuelas comerciales y secretariales del sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2046,611412,Escuelas comerciales y secretariales del sector público
stps_sector_2047,611421,"Escuelas de computación pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2048,611422,Escuelas de computación pertenecientes al sector público
stps_sector_2049,611431,"Escuelas del sector privado para la capacitación de ejecutivos, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2050,611432,Escuelas del sector público para la capacitación de ejecutivos
stps_sector_2051,611511,"Escuelas del sector privado dedicadas a la enseñanza de oficios, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2052,611512,Escuelas del sector público dedicadas a la enseñanza de oficios
stps_sector_2053,611611,"Escuelas de arte pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2054,611612,Escuelas de arte pertenecientes al sector público
stps_sector_2055,611621,"Escuelas de deporte pertenecientes al sector privado, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2056,611622,Escuelas de deporte pertenecientes al sector público
stps_sector_2057,611631,"Escuelas del sector privado dedicadas a la enseñanza de idiomas, que tengan autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2058,611631,"Escuelas del sector privado, que no cuenten con autorización o reconocimiento de validez oficial de estudios, en los términos de la Ley General de Educación"
stps_sector_2059,611632,Escuelas del sector público dedicadas a la enseñanza de idiomas
stps_sector_2060,611691,Servicios de profesores particulares
stps_sector_2061,611698,Otros servicios educativos proporcionados por el sector privado
stps_sector_2062,611699,Otros servicios educativos proporcionados por el sector público
stps_sector_2063,611710,Servicios de apoyo a la educación
stps_sector_2064,621111,Consultorios de medicina general pertenecientes al sector privado que cuenten con título de médico conforme a las leyes
stps_sector_2065,621111,Consultorios de medicina general pertenecientes al sector privado que no cuenten con título de médico conforme a las leyes
stps_sector_2066,621112,Consultorios de medicina general pertenecientes al sector público
stps_sector_2067,621113,Consultorios de medicina especializada pertenecientes al sector privado que cuenten con título de médico conforme a las leyes
stps_sector_2068,621113,Consultorios de medicina especializada pertenecientes al sector privado que no cuenten con título de médico conforme a las leyes.
stps_sector_2069,621114,Consultorios de medicina especializada pertenecientes al sector público
stps_sector_2070,621211,Consultorios dentales del sector privado que cuenten con título de médico conforme a las leyes
stps_sector_2071,621211,Consultorios dentales del sector privado que no cuenten con título de médico conforme a las leyes.
stps_sector_2072,621212,Consultorios dentales del sector público
stps_sector_2073,621311,Consultorios de quiropráctica pertenecientes al sector privado
stps_sector_2074,621312,Consultorios de quiropráctica pertenecientes al sector público
stps_sector_2075,621320,Consultorios de optometría
stps_sector_2076,621331,Consultorios de psicología pertenecientes al sector privado
stps_sector_2077,621332,Consultorios de psicología pertenecientes al sector público
stps_sector_2078,621341,"Consultorios de audiología y de terapia ocupacional, física y del lenguaje pertenecientes al sector privado"
stps_sector_2079,621342,"Consultorios de audiología y de terapia ocupacional, física y del lenguaje perteneciente al sector público"
stps_sector_2080,621391,Consultorios del sector privado de nutriólogos y dietistas
stps_sector_2081,621392,Consultorios del sector público de nutriólogos y dietistas
stps_sector_2082,621398,Otros consultorios del sector privado para el cuidado de la salud
stps_sector_2083,621399,Otros consultorios del sector público para el cuidado de la salud
stps_sector_2084,621411,Centros de planificación familiar pertenecientes al sector privado
stps_sector_2085,621412,Centros de planificación familiar pertenecientes al sector público
stps_sector_2086,621421,Centros del sector privado dedicados a la atención médica externa de enfermos mentales y adictos
stps_sector_2087,621422,Centros del sector público dedicados a la atención médica externa de enfermos mentales y adictos
stps_sector_2088,621491,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización
stps_sector_2089,621492,Otros centros del sector público para la atención de pacientes que no requieren hospitalización
stps_sector_2090,621511,Laboratorios médicos y de diagnóstico pertenecientes al sector privado
stps_sector_2091,621512,Laboratorios médicos y de diagnóstico pertenecientes al sector público
stps_sector_2092,621610,Servicios de enfermería a domicilio
stps_sector_2093,621910,Servicios de ambulancias
stps_sector_2094,621991,"Servicios de bancos de órganos, de bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector privado"
stps_sector_2095,621992,"Servicios de bancos de órganos, de bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público"
stps_sector_2096,622111,Hospitales generales del sector privado que requieran de título de médico conforme a las leyes
stps_sector_2097,622112,Hospitales generales del sector público
stps_sector_2098,622211,Hospitales del sector privado psiquiátricos y para el tratamiento por abuso de substancias
stps_sector_2099,622212,Hospitales del sector público psiquiátricos y para el tratamiento por abuso de substancias
stps_sector_2100,622311,Hospitales del sector privado dedicados a otras especialidades médicas que requieran de título de médico conforme a las leyes
stps_sector_2101,622312,Hospitales del sector público dedicados a otras especialidades médicas
stps_sector_2102,623111,"Residencias del sector privado con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales"
stps_sector_2103,623112,"Residencias del sector público con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales"
stps_sector_2104,623211,Residencias del sector privado para el cuidado de personas con problemas de retardo mental
stps_sector_2105,623212,Residencias del sector público para el cuidado de personas con problemas de retardo mental
stps_sector_2106,623221,Residencias del sector privado para el cuidado de personas con problemas de salud mental y abuso de substancias
stps_sector_2107,623222,Residencias del sector público para el cuidado de personas con problemas de salud mental y abuso de substancias
stps_sector_2108,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos y discapacitados
stps_sector_2109,623312,Asilos y otras residencias del sector público para el cuidado de ancianos y discapacitados
stps_sector_2110,623991,Orfanatos y otras residencias de asistencia social pertenecientes al sector privado
stps_sector_2111,623992,Orfanatos y otras residencias de asistencia social pertenecientes al sector público
stps_sector_2112,624111,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector privado
stps_sector_2113,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público
stps_sector_2114,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados
stps_sector_2115,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados
stps_sector_2116,624191,Asistencia social de ayuda mutua
stps_sector_2117,624191,Defensa de los Derechos Humanos
stps_sector_2118,624198,Otros servicios de orientación y trabajo social prestados por el sector privado
stps_sector_2119,624199,Otros servicios de orientación y trabajo social prestados por el sector público
stps_sector_2120,624211,Servicios de alimentación comunitarios prestados por el sector privado
stps_sector_2121,624212,Servicios de alimentación comunitarios prestados por el sector público
stps_sector_2122,624221,Refugios temporales comunitarios pertenecientes al sector privado
stps_sector_2123,624222,Refugios temporales comunitarios pertenecientes al sector público
stps_sector_2124,624231,Servicios de emergencia comunitarios prestados por el sector privado
stps_sector_2125,624232,Servicios de emergencia comunitarios prestados por el sector público
stps_sector_2126,624311,"Servicios de capacitación para el trabajo prestados por el sector privado a personas desempleadas, subempleadas o discapacitadas"
stps_sector_2127,624312,"Servicios de capacitación para el trabajo prestados por el sector público a personas desempleadas, subempleadas o discapacitadas."
stps_sector_2128,624411,Guarderías del sector privado.
stps_sector_2129,624412,Guarderías del sector público
stps_sector_2130,711111,Compañías de teatro del sector privado
stps_sector_2131,711112,Compañías de teatro del sector público
stps_sector_2132,711121,Compañías de danza del sector privado
stps_sector_2133,711122,Compañías de danza del sector público
stps_sector_2134,711131,Cantantes y grupos musicales
stps_sector_2135,711131,Producción y presentación de espectáculos públicos combinada con la promoción de los mismos
stps_sector_2136,711131,"Producción y presentación de espectáculos en restaurantes, bares, salones de fiesta o de baile y centros nocturnos."
stps_sector_2137,711132,Grupos musicales del sector público
